,latitude,longitude,wwtp_jurisdiction,wwtp_id,reporting_jurisdiction,sample_location,sample_location_specify,key_plot_id,county_names,county_fips,population_served,date_start,date_end,ptc_15d,detect_prop_15d,sampling_prior,sample_prior_date,percentile
323,41.860649,-87.71936,Illinois,674,Chicago,Before treatment plant,18,NWSS_il_674_Before treatment plant_18_raw wastewater,Cook,17031,23324,2022-11-17,2022-12-01,13,,no,2022-02-15,53.2
324,41.859689,-87.72888,Illinois,674,Chicago,Before treatment plant,20,NWSS_il_674_Before treatment plant_20_raw wastewater,Cook,17031,54362,2022-11-17,2022-12-01,6,,no,2022-02-15,53
325,41.845569,-87.71568,Illinois,675,Chicago,Before treatment plant,19,NWSS_il_675_Before treatment plant_19_raw wastewater,Cook,17031,77799,2022-11-17,2022-12-01,,,no,2022-02-16,57.2
326,41.420135,-89.512797,Illinois,731,Illinois,Treatment plant,,NWSS_il_731_Treatment plant_raw wastewater,Bureau,17011,5400,2022-11-17,2022-12-01,-65,100,no,2022-02-15,70.5
327,38.690896,-87.644955,Illinois,857,Illinois,Treatment plant,,NWSS_il_857_Treatment plant_raw wastewater,Lawrence,17101,4399,2022-11-17,2022-12-01,,,no,2022-03-15,
328,42.28035,-88.198304,Illinois,983,Illinois,Treatment plant,,NWSS_il_983_Treatment plant_raw wastewater,Mchenry,17111,15000,2022-11-17,2022-12-01,9729876,100,no,2022-02-21,67.2
329,41.828359,-88.084076,Illinois,984,Illinois,Treatment plant,,NWSS_il_984_Treatment plant_raw wastewater,Du Page,17043,18800,2022-11-17,2022-12-01,52,100,no,2022-03-31,88.5
330,38.322198,-85.763463,Indiana,1456,Indiana,Treatment plant,134,NWSS_in_1456_Treatment plant_134_raw wastewater,Clark,18019,21000,2022-11-17,2022-12-01,,100,no,2022-07-11,83.4
331,40.989833,-87.09204,Indiana,1459,Indiana,Treatment plant,134,NWSS_in_1459_Treatment plant_134_raw wastewater,Jasper,18073,5800,2022-11-17,2022-12-01,,,no,2022-06-22,
332,41.585919,-85.847179,Indiana,1479,Indiana,Treatment plant,134,NWSS_in_1479_Treatment plant_134_raw wastewater,Elkhart,18039,35000,2022-11-17,2022-12-01,,100,no,2022-07-11,61
333,39.792682,-86.202567,Indiana,1481,Indiana,Treatment plant,134,NWSS_in_1481_Treatment plant_134_raw wastewater,Marion,18097,14000,2022-11-17,2022-12-01,,0,no,2022-07-11,51.4
334,39.681645,-86.190117,Indiana,1619,Indiana,Treatment plant,134,NWSS_in_1619_Treatment plant_134_raw wastewater,Marion,18097,800000,2022-11-17,2022-12-01,216485,100,no,2022-07-31,52.4
335,38.42492,-82.696754,Kentucky,1253,Kentucky,Treatment plant,,NWSS_ky_1253_Treatment plant_raw wastewater,Boyd,21019,32575,2022-11-17,2022-12-01,,,yes,2021-05-31,
336,37.736656,-83.026601,Kentucky,1257,Kentucky,Treatment plant,,NWSS_ky_1257_Treatment plant_raw wastewater,Magoffin,21153,3508,2022-11-17,2022-12-01,,100,yes,2021-05-31,63
337,38.230355,-84.871548,Kentucky,1579,Kentucky,Treatment plant,,NWSS_ky_1579_Treatment plant_raw wastewater,Franklin,21073,36137,2022-11-17,2022-12-01,,,no,2022-08-29,999
338,37.856671,-84.568515,Kentucky,1581,Kentucky,Treatment plant,,NWSS_ky_1581_Treatment plant_raw wastewater,Jessamine,21113,31038,2022-11-17,2022-12-01,,,no,2022-08-29,999
339,38.086354,-85.846902,Kentucky,902,Kentucky,Treatment plant,,NWSS_ky_902_Treatment plant_raw wastewater,Jefferson,21111,295910,2022-11-17,2022-12-01,,,no,2022-02-27,
340,38.268384,-85.464181,Kentucky,903,Kentucky,Treatment plant,,NWSS_ky_903_Treatment plant_raw wastewater,Jefferson,21111,32460,2022-11-17,2022-12-01,,,no,2022-02-27,
341,38.298091,-85.578296,Kentucky,904,Kentucky,Treatment plant,,NWSS_ky_904_Treatment plant_raw wastewater,Jefferson,21111,31269,2022-11-17,2022-12-01,,,no,2022-02-27,
342,38.244811,-85.826523,Kentucky,905,Kentucky,Treatment plant,,NWSS_ky_905_Treatment plant_raw wastewater,Jefferson,21111,349850,2022-11-17,2022-12-01,,,no,2022-02-27,
343,42.531215,-85.886353,Michigan,1036,Michigan,Treatment plant,,NWSS_mi_1036_Treatment plant_post grit removal,Allegan,26005,5500,2022-11-17,2022-12-01,,0,yes,2021-05-31,34.4
344,42.870536,-85.973842,Michigan,1040,Michigan,Before treatment plant,121,NWSS_mi_1040_Before treatment plant_121_raw wastewater,Ottawa,26139,3511,2022-11-17,2022-12-01,,100,no,2022-08-08,44
345,42.480737,-85.636818,Michigan,1049,Michigan,Treatment plant,,NWSS_mi_1049_Treatment plant_raw wastewater,Allegan,26005,3777,2022-11-17,2022-12-01,-100,50,no,2022-05-30,16.67
346,41.838873,-85.487585,Michigan,1050,Michigan,Treatment plant,,NWSS_mi_1050_Treatment plant_post grit removal,Saint Joseph,26149,10681,2022-11-17,2022-12-01,,0,no,2022-05-31,28
347,46.289232,-84.535137,Michigan,1089,Michigan,Treatment plant,,NWSS_mi_1089_Treatment plant_raw wastewater,Chippewa,26033,6546,2022-11-17,2022-12-01,,0,no,2022-03-15,46.33
348,44.265294,-86.187033,Michigan,1090,Michigan,Treatment plant,,NWSS_mi_1090_Treatment plant_raw wastewater,Manistee,26101,8154,2022-11-17,2022-12-01,,,no,2022-02-28,
349,46.0048,-84.696698,Michigan,1093,Michigan,Treatment plant,,NWSS_mi_1093_Treatment plant_raw wastewater,Mackinac,26097,3460,2022-11-17,2022-12-01,,0,no,2022-03-16,37.33
350,45.846761,-84.624963,Michigan,1104,Michigan,Treatment plant,,NWSS_mi_1104_Treatment plant_post grit removal,Mackinac,26097,14000,2022-11-17,2022-12-01,,,no,2022-05-12,
351,45.227359,-87.57476,Michigan,1105,Michigan,Treatment plant,,NWSS_mi_1105_Treatment plant_raw wastewater,Menominee,26109,3842,2022-11-17,2022-12-01,,,no,2022-05-08,
352,44.356952,-83.565222,Michigan,1106,Michigan,Treatment plant,,NWSS_mi_1106_Treatment plant_post grit removal,Iosco,26069,5000,2022-11-17,2022-12-01,,100,no,2022-03-28,12.5
353,44.350327,-84.743916,Michigan,1119,Michigan,Treatment plant,,NWSS_mi_1119_Treatment plant_raw wastewater,Roscommon,26143,5398,2022-11-17,2022-12-01,,,no,2022-05-09,999
354,46.582435,-87.616242,Michigan,1125,Michigan,Treatment plant,,NWSS_mi_1125_Treatment plant_raw wastewater,Marquette,26103,25000,2022-11-17,2022-12-01,,,no,2022-05-08,
355,43.79547,-82.943858,Michigan,1166,Michigan,Treatment plant,,NWSS_mi_1166_Treatment plant_raw wastewater,Huron,26063,4000,2022-11-17,2022-12-01,,100,no,2022-05-22,38.8
356,42.893006,-85.744736,Michigan,1214,Michigan,Treatment plant,,NWSS_mi_1214_Treatment plant_raw wastewater,Kent,26081,40000,2022-11-17,2022-12-01,,,no,2022-05-02,
357,42.888846,-85.745936,Michigan,1215,Michigan,Treatment plant,,NWSS_mi_1215_Treatment plant_raw wastewater,Kent,26081,41000,2022-11-17,2022-12-01,,,no,2022-05-02,
358,43.67842,-84.272016,Michigan,1216,Michigan,Treatment plant,,NWSS_mi_1216_Treatment plant_raw wastewater,Midland,26111,40000,2022-11-17,2022-12-01,,100,no,2022-03-09,62.4
359,42.881286,-85.745576,Michigan,1217,Michigan,Treatment plant,,NWSS_mi_1217_Treatment plant_raw wastewater,Kent,26081,145000,2022-11-17,2022-12-01,,,no,2022-05-01,
360,43.648255,-84.811631,Michigan,1239,Michigan,Treatment plant,,NWSS_mi_1239_Treatment plant_raw wastewater,Isabella,26073,7615,2022-11-17,2022-12-01,,,no,2022-06-12,
361,43.169193,-85.507225,Michigan,1585,Michigan,Treatment plant,,NWSS_mi_1585_Treatment plant_raw wastewater,Kent,26081,7000,2022-11-17,2022-12-01,,,no,2022-03-14,
362,43.675493,-85.3626,Michigan,1597,Michigan,Treatment plant,,NWSS_mi_1597_Treatment plant_post grit removal,Mecosta,26107,21000,2022-11-17,2022-12-01,,,no,2022-08-15,999
363,46.479294,-90.159151,Michigan,1627,Michigan,Treatment plant,,NWSS_mi_1627_Treatment plant_raw wastewater,Gogebic,26053,6500,2022-11-17,2022-12-01,,,no,2022-10-25,999
364,42.639811,-82.902033,Michigan,1729,Michigan,Before treatment plant,205,NWSS_mi_1729_Before treatment plant_205_raw wastewater,Macomb,26099,99970,2022-11-17,2022-12-01,,,yes,2021-08-31,
365,42.702384,-82.663309,Michigan,1729,Michigan,Before treatment plant,207,NWSS_mi_1729_Before treatment plant_207_raw wastewater,Macomb,26099,37570,2022-11-17,2022-12-01,,,yes,2021-08-31,
366,42.827473,-82.804417,Michigan,1730,Michigan,Treatment plant,,NWSS_mi_1730_Treatment plant_post grit removal,Macomb,26099,5800,2022-11-17,2022-12-01,,,yes,2021-09-07,
367,42.834351,-83.041156,Michigan,1731,Michigan,Treatment plant,,NWSS_mi_1731_Treatment plant_post grit removal,Macomb,26099,3900,2022-11-17,2022-12-01,,,yes,2021-09-07,
368,42.015798,-83.921214,Michigan,761,Michigan,Treatment plant,,NWSS_mi_761_Treatment plant_post grit removal,Lenawee,26091,8680,2022-11-17,2022-12-01,-97,100,no,2022-01-12,47.6
369,42.303727,-83.777671,Michigan,762,Michigan,Treatment plant,,NWSS_mi_762_Treatment plant_post grit removal,Washtenaw,26161,330000,2022-11-17,2022-12-01,-75,100,yes,2021-07-21,55.79
370,42.320237,-83.716451,Michigan,799,Michigan,Treatment plant,,NWSS_mi_799_Treatment plant_post grit removal,Washtenaw,26161,150000,2022-11-17,2022-12-01,-72,100,yes,2021-07-22,45
371,45.843983,-87.055249,Michigan,822,Michigan,Treatment plant,,NWSS_mi_822_Treatment plant_post grit removal,Delta,26041,12600,2022-11-17,2022-12-01,,100,yes,2021-08-29,53.6
372,43.3971667,-84.0408892,Michigan,861,Michigan,Treatment plant,,NWSS_mi_861_Treatment plant_post grit removal,Saginaw,26145,40000,2022-11-17,2022-12-01,,100,no,2022-03-16,54.8
373,42.3521219,-85.25846713,Michigan,888,Michigan,Treatment plant,,NWSS_mi_888_Treatment plant_post grit removal,Calhoun,26025,70000,2022-11-17,2022-12-01,,100,yes,2021-10-17,35.6
374,42.927018,-86.125661,Michigan,889,Michigan,Before treatment plant,119,NWSS_mi_889_Before treatment plant_119_raw wastewater,Ottawa,26139,11057,2022-11-17,2022-12-01,,100,no,2022-08-08,32.6
375,42.804859,-86.026858,Michigan,890,Michigan,Before treatment plant,141,NWSS_mi_890_Before treatment plant_141_raw wastewater,Ottawa,26139,11955,2022-11-17,2022-12-01,,100,no,2022-03-28,46.8
376,42.251534,-85.563785,Michigan,891,Michigan,Before treatment plant,124,NWSS_mi_891_Before treatment plant_124_raw wastewater,Kalamazoo,26077,9709,2022-11-17,2022-12-01,,100,no,2022-08-08,37.2
377,42.312699,-85.57104,Michigan,891,Michigan,Before treatment plant,125,NWSS_mi_891_Before treatment plant_125_raw wastewater,Kalamazoo,26077,6703,2022-11-17,2022-12-01,,0,no,2022-08-08,34
378,42.311299,-85.56836,Michigan,891,Michigan,Before treatment plant,126,NWSS_mi_891_Before treatment plant_126_raw wastewater,Kalamazoo,26077,3416,2022-11-17,2022-12-01,,100,no,2022-08-08,31
379,42.266276,-85.518055,Michigan,891,Michigan,Before treatment plant,127,NWSS_mi_891_Before treatment plant_127_raw wastewater,Kalamazoo,26077,45976,2022-11-17,2022-12-01,,100,no,2022-08-08,20.25
380,42.250054,-85.572105,Michigan,891,Michigan,Before treatment plant,129,NWSS_mi_891_Before treatment plant_129_raw wastewater,Kalamazoo,26077,11246,2022-11-17,2022-12-01,,0,no,2022-08-08,21.8
381,42.246214,-85.570185,Michigan,891,Michigan,Before treatment plant,130,NWSS_mi_891_Before treatment plant_130_raw wastewater,Kalamazoo,26077,31189,2022-11-17,2022-12-01,,100,no,2022-08-08,52.6
382,42.237814,-85.558345,Michigan,891,Michigan,Treatment plant,,NWSS_mi_891_Treatment plant_post grit removal,Kalamazoo,26077,194170,2022-11-17,2022-12-01,,100,yes,2021-08-31,39.4
383,43.549892,-83.827356,Michigan,895,Michigan,Treatment plant,,NWSS_mi_895_Treatment plant_post grit removal,Bay,26017,34000,2022-11-17,2022-12-01,,,no,2022-03-23,999
384,42.236973,-83.147343,Michigan,897,Michigan,Treatment plant,,NWSS_mi_897_Treatment plant_raw wastewater,Oakland,26125,1482000,2022-11-17,2022-12-01,,,yes,2021-10-04,
385,42.236973,-83.147343,Michigan,897,Michigan,Treatment plant,,NWSS_mi_897_Treatment plant_raw wastewater,Macomb,26099,1482000,2022-11-17,2022-12-01,,,yes,2021-10-04,
386,38.396171,-93.784012,Missouri,114,Missouri,Treatment plant,,NWSS_mo_114_Treatment plant_raw wastewater,Henry,29083,9118,2022-11-17,2022-12-01,-22,100,yes,2021-08-02,16
387,38.88076,-92.400224,Missouri,119,Missouri,Treatment plant,,NWSS_mo_119_Treatment plant_raw wastewater,Boone,29019,123180,2022-11-17,2022-12-01,991,100,yes,2020-07-06,33.33
388,36.873147,-89.98134,Missouri,130,Missouri,Treatment plant,,NWSS_mo_130_Treatment plant_raw wastewater,Stoddard,29207,6000,2022-11-17,2022-12-01,,,yes,2020-07-06,
389,38.758074,-90.591671,Missouri,132,Missouri,Treatment plant,,NWSS_mo_132_Treatment plant_raw wastewater,Saint Charles,29183,58777,2022-11-17,2022-12-01,-67,100,yes,2021-05-02,39.33
390,38.764074,-90.605631,Missouri,133,Missouri,Treatment plant,,NWSS_mo_133_Treatment plant_raw wastewater,Saint Charles,29183,47758,2022-11-17,2022-12-01,-72,100,yes,2021-05-02,32
391,37.486445,-90.347844,Missouri,156,Missouri,Treatment plant,,NWSS_mo_156_Treatment plant_raw wastewater,Madison,29123,4000,2022-11-17,2022-12-01,797,100,yes,2021-06-07,33.33
392,37.088615,-94.382892,Missouri,191,Missouri,Treatment plant,,NWSS_mo_191_Treatment plant_raw wastewater,Newton,29145,15906,2022-11-17,2022-12-01,,100,yes,2020-07-06,41
393,39.302932,-94.539795,Missouri,197,Missouri,Treatment plant,,NWSS_mo_197_Treatment plant_raw wastewater,Clay,29047,13940,2022-11-17,2022-12-01,-94,100,yes,2021-04-05,26.67
394,39.302932,-94.539795,Missouri,197,Missouri,Treatment plant,,NWSS_mo_197_Treatment plant_raw wastewater,Platte,29165,13940,2022-11-17,2022-12-01,-94,100,yes,2021-04-05,26.67
395,39.331079,-94.692442,Missouri,199,Missouri,Treatment plant,,NWSS_mo_199_Treatment plant_raw wastewater,Platte,29165,12855,2022-11-17,2022-12-01,87,100,yes,2021-04-12,42.33
396,39.331079,-94.692442,Missouri,199,Missouri,Treatment plant,,NWSS_mo_199_Treatment plant_raw wastewater,Clay,29047,12855,2022-11-17,2022-12-01,87,100,yes,2021-04-12,42.33
397,39.150234,-93.252517,Missouri,238,Missouri,Treatment plant,,NWSS_mo_238_Treatment plant_raw wastewater,Saline,29195,10113,2022-11-17,2022-12-01,,,yes,2020-07-06,
398,37.278541,-92.937614,Missouri,240,Missouri,Treatment plant,,NWSS_mo_240_Treatment plant_raw wastewater,Webster,29225,8000,2022-11-17,2022-12-01,114,100,yes,2020-07-06,48
399,40.270782,-94.861059,Missouri,242,Missouri,Treatment plant,,NWSS_mo_242_Treatment plant_raw wastewater,Nodaway,29147,12000,2022-11-17,2022-12-01,,,yes,2021-09-21,
400,39.212649,-91.827031,Missouri,253,Missouri,Treatment plant,,NWSS_mo_253_Treatment plant_raw wastewater,Audrain,29007,11500,2022-11-17,2022-12-01,,100,yes,2020-07-07,36.67
401,36.793435,-93.942506,Missouri,259,Missouri,Treatment plant,,NWSS_mo_259_Treatment plant_raw wastewater,Barry,29009,9100,2022-11-17,2022-12-01,421,100,yes,2020-07-05,39.33
402,36.793435,-93.942506,Missouri,259,Missouri,Treatment plant,,NWSS_mo_259_Treatment plant_raw wastewater,Lawrence,29109,9100,2022-11-17,2022-12-01,421,100,yes,2020-07-05,39.33
403,38.67608,-90.23096,Missouri,264,Missouri,Treatment plant,,NWSS_mo_264_Treatment plant_raw wastewater,Saint Louis,29189,306647,2022-11-17,2022-12-01,923,100,yes,2020-07-06,37.33
404,38.67608,-90.23096,Missouri,264,Missouri,Treatment plant,,NWSS_mo_264_Treatment plant_raw wastewater,Saint Louis City,29510,306647,2022-11-17,2022-12-01,923,100,yes,2020-07-06,37.33
405,38.547203,-90.494856,Missouri,267,Missouri,Treatment plant,,NWSS_mo_267_Treatment plant_raw wastewater,Saint Louis,29189,115895,2022-11-17,2022-12-01,218,100,yes,2020-07-06,30.67
406,38.516632,-90.312715,Missouri,268,Missouri,Treatment plant,,NWSS_mo_268_Treatment plant_raw wastewater,Saint Louis,29189,451367,2022-11-17,2022-12-01,713,100,yes,2020-07-06,33.33
407,38.463353,-90.335532,Missouri,269,Missouri,Treatment plant,,NWSS_mo_269_Treatment plant_raw wastewater,Jefferson,29099,66738,2022-11-17,2022-12-01,172,100,yes,2020-07-06,30
408,38.463353,-90.335532,Missouri,269,Missouri,Treatment plant,,NWSS_mo_269_Treatment plant_raw wastewater,Saint Louis,29189,66738,2022-11-17,2022-12-01,172,100,yes,2020-07-06,30
409,38.699611,-90.450898,Missouri,270,Missouri,Treatment plant,,NWSS_mo_270_Treatment plant_raw wastewater,Saint Louis,29189,174537,2022-11-17,2022-12-01,-38,100,yes,2020-07-06,30
410,38.699611,-90.450898,Missouri,270,Missouri,Treatment plant,,NWSS_mo_270_Treatment plant_raw wastewater,Saint Charles,29183,174537,2022-11-17,2022-12-01,-38,100,yes,2020-07-06,30
411,36.897579,-94.377608,Missouri,279,Missouri,Treatment plant,,NWSS_mo_279_Treatment plant_raw wastewater,Newton,29145,12000,2022-11-17,2022-12-01,144,100,yes,2020-07-07,60.67
412,38.529143,-90.47653,Missouri,293,Missouri,Treatment plant,,NWSS_mo_293_Treatment plant_raw wastewater,Jefferson,29099,27391,2022-11-17,2022-12-01,,,yes,2020-07-06,
413,38.529143,-90.47653,Missouri,293,Missouri,Treatment plant,,NWSS_mo_293_Treatment plant_raw wastewater,Saint Louis,29189,27391,2022-11-17,2022-12-01,,,yes,2020-07-06,
414,38.493742,-90.786581,Missouri,306,Missouri,Treatment plant,,NWSS_mo_306_Treatment plant_raw wastewater,Franklin,29071,7001,2022-11-17,2022-12-01,,,yes,2021-03-28,
415,38.493742,-90.786581,Missouri,306,Missouri,Treatment plant,,NWSS_mo_306_Treatment plant_raw wastewater,Saint Louis,29189,7001,2022-11-17,2022-12-01,,,yes,2021-03-28,
416,38.402625,-90.434971,Missouri,336,Missouri,Treatment plant,,NWSS_mo_336_Treatment plant_raw wastewater,Jefferson,29099,12293,2022-11-17,2022-12-01,,,no,2022-01-05,
417,37.889204,-91.795401,Missouri,348,Missouri,Treatment plant,,NWSS_mo_348_Treatment plant_raw wastewater,Phelps,29161,15000,2022-11-17,2022-12-01,1620,100,yes,2020-07-06,40.67
418,39.948054,-94.847387,Missouri,355,Missouri,Treatment plant,,NWSS_mo_355_Treatment plant_raw wastewater,Andrew,29003,4572,2022-11-17,2022-12-01,,,yes,2021-09-26,999
419,38.702418,-93.239966,Missouri,358,Missouri,Treatment plant,,NWSS_mo_358_Treatment plant_raw wastewater,Pettis,29159,7500,2022-11-17,2022-12-01,,,yes,2020-07-06,
420,38.694898,-93.237286,Missouri,360,Missouri,Treatment plant,,NWSS_mo_360_Treatment plant_raw wastewater,Pettis,29159,10730,2022-11-17,2022-12-01,,,yes,2020-07-06,
421,39.693083,-94.894661,Missouri,385,Missouri,Treatment plant,,NWSS_mo_385_Treatment plant_raw wastewater,Buchanan,29021,27000,2022-11-17,2022-12-01,,,yes,2020-07-07,
422,38.797339,-90.617113,Missouri,386,Missouri,Treatment plant,,NWSS_mo_386_Treatment plant_raw wastewater,Saint Charles,29183,60000,2022-11-17,2022-12-01,62,100,yes,2020-07-06,37
423,38.774306,-93.815417,Missouri,423,Missouri,Treatment plant,,NWSS_mo_423_Treatment plant_raw wastewater,Johnson,29101,11883,2022-11-17,2022-12-01,90,100,yes,2020-07-06,25.33
424,38.523238,-91.031146,Missouri,429,Missouri,Treatment plant,,NWSS_mo_429_Treatment plant_raw wastewater,Franklin,29071,15000,2022-11-17,2022-12-01,,100,yes,2021-04-08,23.33
425,37.889715,-90.479708,Missouri,64,Missouri,Treatment plant,,NWSS_mo_64_Treatment plant_raw wastewater,Saint Francois,29187,7165,2022-11-17,2022-12-01,131,100,yes,2020-08-05,24
426,36.649816,-93.06062,Missouri,69,Missouri,Treatment plant,,NWSS_mo_69_Treatment plant_raw wastewater,Taney,29213,6155,2022-11-17,2022-12-01,-21,100,yes,2020-07-06,30.67
427,39.830924,-93.12276,Missouri,71,Missouri,Treatment plant,,NWSS_mo_71_Treatment plant_raw wastewater,Linn,29115,3979,2022-11-17,2022-12-01,261,100,yes,2020-07-06,28.67
428,39.657432,-94.380457,Missouri,78,Missouri,Treatment plant,,NWSS_mo_78_Treatment plant_raw wastewater,Caldwell,29025,9700,2022-11-17,2022-12-01,1795,100,yes,2021-06-29,42
429,39.657432,-94.380457,Missouri,78,Missouri,Treatment plant,,NWSS_mo_78_Treatment plant_raw wastewater,Clinton,29049,9700,2022-11-17,2022-12-01,1795,100,yes,2021-06-29,42
430,39.657432,-94.380457,Missouri,78,Missouri,Treatment plant,,NWSS_mo_78_Treatment plant_raw wastewater,Dekalb,29063,9700,2022-11-17,2022-12-01,1795,100,yes,2021-06-29,42
431,37.277006,-89.564525,Missouri,81,Missouri,Treatment plant,,NWSS_mo_81_Treatment plant_raw wastewater,Cape Girardeau,29031,33540,2022-11-17,2022-12-01,-1,100,yes,2020-07-06,38
432,37.277006,-89.564525,Missouri,81,Missouri,Treatment plant,,NWSS_mo_81_Treatment plant_raw wastewater,Scott,29201,33540,2022-11-17,2022-12-01,-1,100,yes,2020-07-06,38
433,39.415138,-93.427487,Missouri,82,Missouri,Treatment plant,,NWSS_mo_82_Treatment plant_raw wastewater,Carroll,29033,3784,2022-11-17,2022-12-01,,100,yes,2020-07-07,11.33
434,37.184292,-94.306762,Missouri,83,Missouri,Treatment plant,,NWSS_mo_83_Treatment plant_raw wastewater,Jasper,29097,12000,2022-11-17,2022-12-01,,,yes,2020-07-05,
435,36.673345,-93.869384,Missouri,87,Missouri,Treatment plant,,NWSS_mo_87_Treatment plant_raw wastewater,Barry,29009,3300,2022-11-17,2022-12-01,-68,100,yes,2020-07-06,43
436,39.786105,-93.590596,Missouri,95,Missouri,Treatment plant,,NWSS_mo_95_Treatment plant_raw wastewater,Livingston,29117,9000,2022-11-17,2022-12-01,,100,yes,2021-06-15,15.67
437,45.26686,-111.269413,Montana,1032,Montana,Treatment plant,,NWSS_mt_1032_Treatment plant_raw wastewater,Gallatin,30031,3000,2022-11-17,2022-12-01,-73,100,no,2022-04-19,22.33
438,44.760296,-111.241385,Montana,1035,Montana,Treatment plant,,NWSS_mt_1035_Treatment plant_raw wastewater,Gallatin,30031,1272,2022-11-17,2022-12-01,443039120,100,no,2022-04-20,6.67
439,45.67396,-111.252073,Montana,1310,Montana,Treatment plant,,NWSS_mt_1310_Treatment plant_raw wastewater,Gallatin,30031,50000,2022-11-17,2022-12-01,,,no,2022-09-07,999
440,46.626449,-111.841914,Montana,976,Montana,Treatment plant,,NWSS_mt_976_Treatment plant_raw wastewater,Lewis And Clark,30049,2273,2022-11-17,2022-12-01,211,100,yes,2020-08-17,60.67
441,46.716809,-111.955001,Montana,977,Montana,Treatment plant,,NWSS_mt_977_Treatment plant_raw wastewater,Lewis And Clark,30049,37125,2022-11-17,2022-12-01,521,100,yes,2020-08-10,43.67
442,35.714904,-77.928149,North Carolina,111,North Carolina,Treatment plant,,NWSS_nc_111_Treatment plant_raw wastewater,Wilson,37195,49384,2022-11-17,2022-12-01,123,100,yes,2021-06-18,39.25
443,35.207445,-80.91575,North Carolina,1521,North Carolina,Treatment plant,,NWSS_nc_1521_Treatment plant_raw wastewater,Mecklenburg,37119,82158,2022-11-17,2022-12-01,-29,100,no,2022-09-02,58
444,36.045372,-78.838886,North Carolina,1523,North Carolina,Treatment plant,,NWSS_nc_1523_Treatment plant_raw wastewater,Durham,37063,142000,2022-11-17,2022-12-01,,,no,2022-09-09,
445,35.634163,-77.385139,North Carolina,167,North Carolina,Treatment plant,,NWSS_nc_167_Treatment plant_raw wastewater,Pitt,37147,89616,2022-11-17,2022-12-01,130,100,yes,2021-01-04,32
446,35.689667,-82.042552,North Carolina,237,North Carolina,Treatment plant,,NWSS_nc_237_Treatment plant_raw wastewater,Mcdowell,37111,8459,2022-11-17,2022-12-01,-79,100,yes,2021-06-16,80.5
447,35.73302,-78.562043,North Carolina,332,North Carolina,Treatment plant,,NWSS_nc_332_Treatment plant_raw wastewater,Wake,37183,550000,2022-11-17,2022-12-01,-43,100,yes,2021-01-05,47.75
448,35.88898,-78.346742,North Carolina,335,North Carolina,Treatment plant,,NWSS_nc_335_Treatment plant_raw wastewater,Wake,37183,7776,2022-11-17,2022-12-01,-38,100,yes,2021-10-20,32.8
449,34.174943,-77.94633,North Carolina,451,North Carolina,Treatment plant,,NWSS_nc_451_Treatment plant_raw wastewater,New Hanover,37129,67743,2022-11-17,2022-12-01,-23,100,yes,2021-01-21,40
450,35.641213,-78.868858,North Carolina,86,North Carolina,Treatment plant,,NWSS_nc_86_Treatment plant_raw wastewater,Wake,37183,75886,2022-11-17,2022-12-01,247,100,yes,2021-11-15,34.5
451,42.380056,-98.654365,Nebraska,1493,Nebraska,Treatment plant,,NWSS_ne_1493_Treatment plant_raw wastewater,Holt,31089,3700,2022-11-17,2022-12-01,,,no,2022-08-30,
452,41.539882,-97.371514,Nebraska,916,Nebraska,Treatment plant,,NWSS_ne_916_Treatment plant_raw wastewater,Platte,31141,23000,2022-11-17,2022-12-01,,,no,2022-01-27,
453,41.481066,-96.508152,Nebraska,917,Nebraska,Treatment plant,,NWSS_ne_917_Treatment plant_raw wastewater,Dodge,31053,28000,2022-11-17,2022-12-01,,,no,2022-02-22,
454,40.601114,-98.397248,Nebraska,919,Nebraska,Treatment plant,,NWSS_ne_919_Treatment plant_raw wastewater,Adams,31001,24692,2022-11-17,2022-12-01,,,no,2022-02-03,
455,41.206108,-95.952672,Nebraska,921,Nebraska,Treatment plant,,NWSS_ne_921_Treatment plant_raw wastewater,Douglas,31055,200000,2022-11-17,2022-12-01,,,no,2021-12-26,
456,41.124268,-95.945149,Nebraska,923,Nebraska,Treatment plant,,NWSS_ne_923_Treatment plant_raw wastewater,Douglas,31055,600000,2022-11-17,2022-12-01,,,no,2021-12-29,
457,41.124268,-95.945149,Nebraska,923,Nebraska,Treatment plant,,NWSS_ne_923_Treatment plant_raw wastewater,Sarpy,31153,600000,2022-11-17,2022-12-01,,,no,2021-12-29,
458,41.860245,-103.77587,Nebraska,924,Nebraska,Treatment plant,,NWSS_ne_924_Treatment plant_raw wastewater,Scotts Bluff,31157,15932,2022-11-17,2022-12-01,,,no,2022-01-28,
459,42.216497,-96.978729,Nebraska,926,Nebraska,Treatment plant,,NWSS_ne_926_Treatment plant_secondary effluent,Wayne,31179,5560,2022-11-17,2022-12-01,,,no,2022-02-18,
460,41.99501,-97.593469,Nebraska,987,Nebraska,Treatment plant,,NWSS_ne_987_Treatment plant_raw wastewater,Stanton,31167,27000,2022-11-17,2022-12-01,,,no,2022-03-30,
461,41.99501,-97.593469,Nebraska,987,Nebraska,Treatment plant,,NWSS_ne_987_Treatment plant_raw wastewater,Madison,31119,27000,2022-11-17,2022-12-01,,,no,2022-03-30,
462,41.109435,-100.75503,Nebraska,988,Nebraska,Treatment plant,,NWSS_ne_988_Treatment plant_post grit removal,Lincoln,31111,24000,2022-11-17,2022-12-01,,,no,2022-03-31,
